period,subba,subba-name,parent,parent-name,timezone,value,value-units,DATE,STATION,NAME,AWND,PRCP,TAVG,TMAX,TMIN
2024-10-16,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,100434.0,megawatthours,2024-10-16,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.63,0.0,52.0,59.0,36.0
2024-10-16,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,100744.0,megawatthours,2024-10-16,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.63,0.0,52.0,59.0,36.0
2024-10-16,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,100584.0,megawatthours,2024-10-16,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.63,0.0,52.0,59.0,36.0
2024-10-17,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,101111.0,megawatthours,2024-10-17,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.51,0.0,52.0,57.0,36.0
2024-10-17,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,101215.0,megawatthours,2024-10-17,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.51,0.0,52.0,57.0,36.0
2024-10-17,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,101412.0,megawatthours,2024-10-17,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.51,0.0,52.0,57.0,36.0
2024-10-17,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,101315.0,megawatthours,2024-10-17,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.51,0.0,52.0,57.0,36.0
2024-10-17,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,101111.0,megawatthours,2024-10-17,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.51,0.0,52.0,57.0,36.0
2024-10-18,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,99508.0,megawatthours,2024-10-18,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.95,0.0,57.0,59.0,38.0
2024-10-18,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,99607.0,megawatthours,2024-10-18,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.95,0.0,57.0,59.0,38.0
2024-10-18,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,99765.0,megawatthours,2024-10-18,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.95,0.0,57.0,59.0,38.0
2024-10-18,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,99698.0,megawatthours,2024-10-18,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.95,0.0,57.0,59.0,38.0
2024-10-18,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,99508.0,megawatthours,2024-10-18,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.95,0.0,57.0,59.0,38.0
2024-10-19,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,91110.0,megawatthours,2024-10-19,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.59,0.0,59.0,67.0,37.0
2024-10-19,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,91225.0,megawatthours,2024-10-19,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.59,0.0,59.0,67.0,37.0
2024-10-19,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,91477.0,megawatthours,2024-10-19,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.59,0.0,59.0,67.0,37.0
2024-10-19,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,91340.0,megawatthours,2024-10-19,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.59,0.0,59.0,67.0,37.0
2024-10-19,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,91110.0,megawatthours,2024-10-19,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.59,0.0,59.0,67.0,37.0
2024-10-20,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,88631.0,megawatthours,2024-10-20,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.7,0.0,61.0,71.0,40.0
2024-10-20,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,88684.0,megawatthours,2024-10-20,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.7,0.0,61.0,71.0,40.0
2024-10-20,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,88827.0,megawatthours,2024-10-20,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.7,0.0,61.0,71.0,40.0
2024-10-20,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,88757.0,megawatthours,2024-10-20,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.7,0.0,61.0,71.0,40.0
2024-10-20,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,88631.0,megawatthours,2024-10-20,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.7,0.0,61.0,71.0,40.0
2024-10-21,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,102103.0,megawatthours,2024-10-21,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.26,0.0,65.0,74.0,45.0
2024-10-21,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,101689.0,megawatthours,2024-10-21,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.26,0.0,65.0,74.0,45.0
2024-10-21,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,101913.0,megawatthours,2024-10-21,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.26,0.0,65.0,74.0,45.0
2024-10-21,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,102103.0,megawatthours,2024-10-21,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.26,0.0,65.0,74.0,45.0
2024-10-21,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,101421.0,megawatthours,2024-10-21,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.26,0.0,65.0,74.0,45.0
2024-10-22,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,107827.0,megawatthours,2024-10-22,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",3.13,0.0,71.0,80.0,51.0
2024-10-22,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,107769.0,megawatthours,2024-10-22,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",3.13,0.0,71.0,80.0,51.0
2024-10-22,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,107596.0,megawatthours,2024-10-22,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",3.13,0.0,71.0,80.0,51.0
2024-10-22,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,107693.0,megawatthours,2024-10-22,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",3.13,0.0,71.0,80.0,51.0
2024-10-22,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,107827.0,megawatthours,2024-10-22,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",3.13,0.0,71.0,80.0,51.0
2024-10-23,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,105608.0,megawatthours,2024-10-23,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.38,0.0,68.0,83.0,50.0
2024-10-23,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,105608.0,megawatthours,2024-10-23,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.38,0.0,68.0,83.0,50.0
2024-10-23,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,105579.0,megawatthours,2024-10-23,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.38,0.0,68.0,83.0,50.0
2024-10-23,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,105590.0,megawatthours,2024-10-23,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.38,0.0,68.0,83.0,50.0
2024-10-23,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,105574.0,megawatthours,2024-10-23,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.38,0.0,68.0,83.0,50.0
2024-10-24,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,100783.0,megawatthours,2024-10-24,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.65,0.0,66.0,79.0,55.0
2024-10-24,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,100930.0,megawatthours,2024-10-24,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.65,0.0,66.0,79.0,55.0
2024-10-24,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,101314.0,megawatthours,2024-10-24,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.65,0.0,66.0,79.0,55.0
2024-10-24,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,101107.0,megawatthours,2024-10-24,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.65,0.0,66.0,79.0,55.0
2024-10-24,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,100783.0,megawatthours,2024-10-24,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.65,0.0,66.0,79.0,55.0
2024-10-25,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,98915.0,megawatthours,2024-10-25,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.14,0.0,57.0,70.0,39.0
2024-10-25,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,98779.0,megawatthours,2024-10-25,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.14,0.0,57.0,70.0,39.0
2024-10-25,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,98470.0,megawatthours,2024-10-25,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.14,0.0,57.0,70.0,39.0
2024-10-25,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,98627.0,megawatthours,2024-10-25,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.14,0.0,57.0,70.0,39.0
2024-10-25,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,98915.0,megawatthours,2024-10-25,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.14,0.0,57.0,70.0,39.0
2024-10-26,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,92329.0,megawatthours,2024-10-26,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.61,0.0,58.0,63.0,42.0
2024-10-26,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,92382.0,megawatthours,2024-10-26,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.61,0.0,58.0,63.0,42.0
2024-10-26,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,92542.0,megawatthours,2024-10-26,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.61,0.0,58.0,63.0,42.0
2024-10-26,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,92329.0,megawatthours,2024-10-26,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.61,0.0,58.0,63.0,42.0
2024-10-26,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,92450.0,megawatthours,2024-10-26,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.61,0.0,58.0,63.0,42.0
2024-10-27,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,90586.0,megawatthours,2024-10-27,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.37,0.0,52.0,67.0,36.0
2024-10-27,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,90615.0,megawatthours,2024-10-27,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.37,0.0,52.0,67.0,36.0
2024-10-27,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,90760.0,megawatthours,2024-10-27,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.37,0.0,52.0,67.0,36.0
2024-10-27,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,90679.0,megawatthours,2024-10-27,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.37,0.0,52.0,67.0,36.0
2024-10-27,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,90586.0,megawatthours,2024-10-27,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",5.37,0.0,52.0,67.0,36.0
2024-10-28,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,100083.0,megawatthours,2024-10-28,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",2.91,0.0,52.0,58.0,33.0
2024-10-28,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,100007.0,megawatthours,2024-10-28,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",2.91,0.0,52.0,58.0,33.0
2024-10-28,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,99782.0,megawatthours,2024-10-28,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",2.91,0.0,52.0,58.0,33.0
2024-10-28,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,99912.0,megawatthours,2024-10-28,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",2.91,0.0,52.0,58.0,33.0
2024-10-28,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,100083.0,megawatthours,2024-10-28,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",2.91,0.0,52.0,58.0,33.0
2024-10-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,101850.0,megawatthours,2024-10-29,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.92,0.0,56.0,61.0,34.0
2024-10-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,101922.0,megawatthours,2024-10-29,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.92,0.0,56.0,61.0,34.0
2024-10-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,101900.0,megawatthours,2024-10-29,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.92,0.0,56.0,61.0,34.0
2024-10-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,101850.0,megawatthours,2024-10-29,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.92,0.0,56.0,61.0,34.0
2024-10-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,101932.0,megawatthours,2024-10-29,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",4.92,0.0,56.0,61.0,34.0
2024-10-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,103775.0,megawatthours,2024-10-30,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.16,0.0,65.0,68.0,44.0
2024-10-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,103720.0,megawatthours,2024-10-30,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.16,0.0,65.0,68.0,44.0
2024-10-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,103548.0,megawatthours,2024-10-30,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.16,0.0,65.0,68.0,44.0
2024-10-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,103644.0,megawatthours,2024-10-30,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.16,0.0,65.0,68.0,44.0
2024-10-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,103775.0,megawatthours,2024-10-30,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",7.16,0.0,65.0,68.0,44.0
2024-10-31,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,108784.0,megawatthours,2024-10-31,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.4,0.0,70.0,77.0,50.0
2024-10-31,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,108503.0,megawatthours,2024-10-31,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.4,0.0,70.0,77.0,50.0
2024-10-31,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,107909.0,megawatthours,2024-10-31,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.4,0.0,70.0,77.0,50.0
2024-10-31,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,108208.0,megawatthours,2024-10-31,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.4,0.0,70.0,77.0,50.0
2024-10-31,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,108784.0,megawatthours,2024-10-31,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.4,0.0,70.0,77.0,50.0
2024-11-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,108667.0,megawatthours,2024-11-01,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",13.65,0.0,74.0,83.0,62.0
,,,,,,,,2024-11-02,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.84,0.0,59.0,78.0,41.0
,,,,,,,,2024-11-03,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",8.72,0.0,49.0,61.0,33.0
2024-11-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,101855.0,megawatthours,2024-11-04,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,49.0,54.0,32.0
2024-11-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,101731.0,megawatthours,2024-11-04,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,49.0,54.0,32.0
2024-11-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,101812.0,megawatthours,2024-11-04,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,49.0,54.0,32.0
2024-11-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,101855.0,megawatthours,2024-11-04,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,49.0,54.0,32.0
2024-11-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,101863.0,megawatthours,2024-11-04,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,49.0,54.0,32.0
2024-11-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,103187.0,megawatthours,2024-11-05,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.62,0.0,61.0,58.0,47.0
2024-11-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,103113.0,megawatthours,2024-11-05,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.62,0.0,61.0,58.0,47.0
2024-11-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,102903.0,megawatthours,2024-11-05,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.62,0.0,61.0,58.0,47.0
2024-11-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,103016.0,megawatthours,2024-11-05,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.62,0.0,61.0,58.0,47.0
2024-11-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,103113.0,megawatthours,2024-11-05,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",9.62,0.0,61.0,58.0,47.0
2024-11-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,110393.0,megawatthours,2024-11-06,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.63,0.0,72.0,75.0,53.0
2024-11-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,110195.0,megawatthours,2024-11-06,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.63,0.0,72.0,75.0,53.0
2024-11-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,109676.0,megawatthours,2024-11-06,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.63,0.0,72.0,75.0,53.0
2024-11-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,109957.0,megawatthours,2024-11-06,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.63,0.0,72.0,75.0,53.0
2024-11-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,110195.0,megawatthours,2024-11-06,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.63,0.0,72.0,75.0,53.0
2024-11-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,105878.0,megawatthours,2024-11-07,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.51,0.0,72.0,80.0,59.0
2024-11-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,105461.0,megawatthours,2024-11-07,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.51,0.0,72.0,80.0,59.0
2024-11-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,105461.0,megawatthours,2024-11-07,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.51,0.0,72.0,80.0,59.0
2024-11-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,105094.0,megawatthours,2024-11-07,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.51,0.0,72.0,80.0,59.0
2024-11-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,106336.0,megawatthours,2024-11-07,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",10.51,0.0,72.0,80.0,59.0
2024-11-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,97401.0,megawatthours,2024-11-08,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.08,0.0,59.0,75.0,40.0
2024-11-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,97397.0,megawatthours,2024-11-08,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.08,0.0,59.0,75.0,40.0
2024-11-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,97388.0,megawatthours,2024-11-08,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.08,0.0,59.0,75.0,40.0
2024-11-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,97384.0,megawatthours,2024-11-08,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.08,0.0,59.0,75.0,40.0
2024-11-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,97397.0,megawatthours,2024-11-08,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",12.08,0.0,59.0,75.0,40.0
2024-11-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,90817.0,megawatthours,2024-11-09,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.41,0.0,53.0,69.0,39.0
2024-11-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,90754.0,megawatthours,2024-11-09,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.41,0.0,53.0,69.0,39.0
2024-11-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,90715.0,megawatthours,2024-11-09,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.41,0.0,53.0,69.0,39.0
2024-11-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,90906.0,megawatthours,2024-11-09,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.41,0.0,53.0,69.0,39.0
2024-11-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,90817.0,megawatthours,2024-11-09,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",11.41,0.0,53.0,69.0,39.0
2024-11-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,93828.0,megawatthours,2024-11-10,US1NJHN0018,"CLINTON TWP 3.9 N, NJ US",6.71,0.0,49.0,55.0,30.0
